TSNE_1,TSNE_2,TSNE_26,TSNE_27,TSNE_51,TSNE_52,TSNE_76,TSNE_77,TSNE_101,TSNE_102,TSNE_126,TSNE_127,TSNE_151,TSNE_152,TSNE_176,TSNE_177,TSNE_201,TSNE_202,TSNE_226,TSNE_227,TSNE_251,TSNE_252,TSNE_276,TSNE_277,TSNE_301,TSNE_302,TSNE_326,TSNE_327,TSNE_351,TSNE_352,TSNE_376,TSNE_377,TSNE_401,TSNE_402,TSNE_426,TSNE_427,TSNE_451,TSNE_452,TSNE_476,TSNE_477,TSNE_501,TSNE_502,TSNE_526,TSNE_527,TSNE_551,TSNE_552,TSNE_576,TSNE_577,TSNE_601,TSNE_602,TSNE_626,TSNE_627,TSNE_651,TSNE_652,TSNE_676,TSNE_677,-logC
7.6984224,4.6821876,2.4146674,1.2251333,1.5225531,-0.23625714,0.8331689,0.42251605,0.23164225,-0.027665319,-0.5506835,-0.17767042,0.7942833,0.2743258,2.0811098,0.33147547,3.523927,-0.372936,2.609463,-0.34896588,0.9088549,-0.4302877,-0.5066372,0.24201496,2.8326926,0.808675,4.770738,0.44521782,-6.6983075,0.73513025,-7.984042,0.04623294,-10.340692,0.89000237,-13.9663105,0.15683484,-15.831728,-0.3670512,-18.296175,-0.999725,-21.19021,0.01716878,-21.816868,1.1621673,-18.188831,-1.8069957,-18.242697,1.4389265,-18.789356,0.25167838,-17.537363,0.39632407,-19.10131,1.00733,-18.53569,0.24003847,4.0
-4.4753084,0.45248154,3.675197,-1.24094,9.727857,0.20838948,14.306877,-0.23383892,14.69122,-0.13539374,11.6924715,1.234554,6.3881836,-0.25652876,3.630966,0.78317356,3.7681983,-0.26452136,2.2399116,-0.32966325,-0.8578661,-0.6158128,-5.7040253,0.9884244,-8.878292,-0.1635651,-14.100732,-0.76326203,17.267962,-0.1270607,17.826735,-0.72314954,18.105095,-1.2642707,17.860226,-0.5709629,17.398611,-0.759998,15.305601,-0.23419929,12.797868,-0.885324,6.4804273,0.462413,2.437998,0.3568062,-1.3904272,0.72403264,-4.0114703,0.34820133,-3.177479,0.26252046,-5.827887,1.0814344,-6.773104,0.1482775,4.823908740944319
-4.05401,0.59597754,4.2230177,-0.75840396,9.681375,0.1614172,14.027918,-0.15248303,14.407086,-0.20510763,11.441993,1.2084618,6.286019,-0.2914189,3.4462214,0.9601657,3.3644218,-0.138977,1.8568715,0.026925586,-0.62698674,-0.5546687,-5.020674,0.9517407,-7.558831,-0.10028181,-12.845595,-0.7521255,16.624146,-0.119216576,17.440516,-0.16348416,17.87896,-1.7034147,17.62267,-0.5868087,17.123127,-0.6448315,15.034905,-0.38192543,12.722393,-0.773749,7.08642,0.3770978,3.197725,0.17150286,0.08366933,0.58922005,-1.44267,-0.081614174,-1.6672283,0.106495254,-4.6756344,0.9127212,-5.3689113,0.45246175,4.698970004336019
-9.449712,-1.8668655,-14.577909,2.0262644,-0.14155014,0.80023324,8.551334,-0.60186714,10.429443,-0.007940048,7.7265882,1.3482672,4.497526,0.038413066,2.5325437,0.6133108,2.6622696,-0.04076022,1.9055672,0.047718905,0.39147753,-0.5529422,-2.864899,0.44644043,-3.2396245,1.2860485,-8.266536,-0.5732513,12.895001,-0.8834108,14.50425,-0.0807922,15.141225,-1.208135,14.485483,-0.7506991,13.051713,-0.26349455,10.623357,-0.58030474,4.6122184,-0.6685301,1.194849,0.17012534,-0.1338025,-0.06797794,-3.1181464,0.5863484,-5.0243535,0.28517964,-4.500366,-0.0075213653,-6.920876,1.0709307,-7.575165,0.10672869,4.6020599913279625
-9.362216,-1.8265308,-15.372612,1.6288375,-5.5047855,-0.75024474,0.45688367,-0.9934601,5.1944904,-0.22647256,3.3450541,0.5102906,2.1438975,-0.15362175,0.7308743,0.4959055,1.8143114,-0.29995778,2.2536552,0.21778242,2.205791,-0.19309653,0.31504267,0.48714548,0.91269696,0.95957965,-1.5910892,0.7410994,4.917696,-0.6627052,8.165736,-0.46874577,9.7446375,-0.5078055,8.644159,-0.5940521,6.8052588,-0.8900597,2.6614933,-0.4257434,-1.6686323,1.1211196,-4.0181,0.14354515,-3.160807,-0.23900703,-6.590043,0.8196311,-8.59884,0.41819024,-7.7289176,0.38640544,-9.927925,0.75795645,-9.896466,-0.06440808,4.522878745280337
-10.728235,-2.5807762,-15.732762,1.4328454,-6.87383,-0.78162485,-3.0039213,-0.14776486,1.0043995,-0.07058138,-0.15365677,0.1409536,-2.034557,0.27001396,-5.40782,0.8538776,-4.709117,0.05828111,-3.9501064,0.20309864,-3.1567798,-0.03289676,-4.6589108,0.5457908,-3.4859881,1.0102828,-6.40865,-0.004990574,9.768788,-0.6275678,11.464375,0.095190056,11.759106,-1.2414734,10.993792,-0.114364065,8.921367,-0.88247156,5.0694175,-0.62538916,-0.25062683,1.2725862,-0.9993862,-0.06703845,-1.9219601,-0.11311912,-5.0075464,0.6846189,-6.8201475,0.21371,-5.732268,0.20081863,-7.5022173,1.039472,-7.8184056,0.11680147,4.455931955649724
-9.14279,-1.6991513,-16.145061,1.3108487,-7.764543,-0.762171,-4.3470364,-0.13902904,-0.8981194,-0.30266425,-1.3649755,-0.37468305,-3.0556593,-0.010213413,-5.9615474,0.93596596,-5.5170994,0.11751608,-4.213588,0.20108178,-2.8965995,-0.08717731,-3.9072402,0.30639622,-2.5196533,0.7912468,-4.0906296,0.5255963,7.1024256,-0.5462467,8.674506,-0.31598398,9.373362,-0.5182522,7.731255,-0.6960268,5.8910246,-1.0471494,1.4862105,-0.5800426,-2.4759982,0.7992592,-4.4298434,0.11266802,-3.2092183,-0.32368326,-5.9935145,0.7209317,-7.2424664,0.23696998,-4.704548,0.30306742,-6.0071964,0.74988186,-6.0873456,0.39096776,4.3979400086720375
-6.217961,-0.8479796,-10.851458,-0.77824914,-7.2522316,-0.528168,-4.3461933,-0.09471723,-0.78394234,-0.3953878,-0.71719754,0.22091933,-1.1790272,-0.25754413,-2.1700127,0.59973997,-0.8926591,-0.02078083,0.6327469,-0.22038668,2.2242644,-0.2823824,2.0683503,-0.09171534,4.7129407,0.45441258,4.434536,0.052382212,-3.4276123,0.16949616,-2.2606761,0.3454532,-0.94746596,0.12021507,-1.1101886,0.113725014,-1.9666551,-0.9369174,-4.2740254,0.36584443,-6.4983,0.23249304,-7.0053654,0.07050446,-5.6763287,-0.4640789,-8.145576,1.3334782,-9.184262,0.289693,-6.8757668,0.551304,-7.299748,0.8621758,-7.129127,0.088396594,4.346787486224656
-8.511972,-1.6978441,-14.7868,1.256408,-8.350787,-0.5182446,-5.6987157,-0.002555696,-2.3560686,-0.24070366,-2.4383163,-0.1405647,-3.632202,0.05392689,-5.5746493,0.56351805,-3.605783,0.03523835,-1.0821954,-0.43481165,1.2608342,-0.11179528,1.6050874,-0.13018055,4.768685,0.53495544,4.719513,0.040602814,-3.912589,0.32067436,-2.941204,0.34227502,-1.7049176,0.07151948,-1.7016368,0.07333432,-2.1493616,-0.8807399,-3.9854372,0.35967392,-5.9399467,0.30816326,-6.007823,0.2664689,-4.3020043,-0.4052125,-6.6077056,0.93801427,-7.471921,0.25997776,-4.789775,0.32624626,-5.5124583,0.5083589,-4.878109,-0.16502896,4.301029995663981
-3.7271245,0.27670988,-6.6230793,-0.60802937,-5.173939,-0.10507403,-3.6396425,0.016435623,-1.2597884,-0.13070388,-1.8188025,-0.35557863,-3.0131505,-0.37463057,-4.6639943,0.84544206,-3.976389,0.12815985,-2.2790706,-0.16463219,-0.23844907,0.1970195,-0.11510632,0.04101237,2.920968,0.48204404,3.37393,0.28890648,-2.3047433,0.09787218,-1.160845,0.41194448,0.34316623,-0.02531956,-0.057057388,0.2694859,-0.9210726,-0.8683879,-3.1007779,0.40244234,-5.097281,0.2925603,-5.356365,0.34722367,-3.0929394,-0.5675279,-4.5283914,0.8743379,-3.4472988,0.7317866,-1.2552608,0.19127792,-2.704477,0.92710054,-2.1570423,0.16576244,4.259637310505756
5.227357,3.7478478,5.259782,-0.051418547,5.8337307,-0.65500724,6.7155437,-0.23692112,7.569199,-0.11492064,6.8197136,0.7294085,6.393431,0.29127625,5.4210906,0.5102185,6.420434,-0.38554543,7.534077,0.18522081,9.325751,-0.6973403,9.831256,-0.1482305,13.786645,0.2477181,15.4970455,0.9612555,-15.104602,0.64651173,-14.945619,0.56450444,-13.933513,0.80078256,-14.064778,-0.5380115,-12.729165,-0.0019901204,-11.417936,-0.5255583,-10.776077,0.24914943,-9.55665,0.8836684,-6.7048664,-0.668347,-7.717044,1.108713,-7.3053803,-0.10174654,-3.502956,0.48970982,-4.3014183,0.7243995,-3.9842367,-0.08628727,4.221848749616356
2.9691982,2.396542,-4.271316,-0.21819785,-5.248009,0.03593408,-4.0054936,0.040799424,-1.4515064,-0.21229741,-1.3233823,0.28873023,-1.5209479,-0.38625893,-1.9845158,0.5950639,-0.86513,-0.076785274,0.85265905,-0.106442876,3.2463024,-0.33299562,4.1371255,-0.26557803,8.440496,0.7497517,9.9831,0.58068013,-9.641172,0.75554615,-8.963317,0.50939983,-8.518787,0.51565194,-8.413129,-0.17812955,-7.3986773,-0.36159647,-7.1722827,-0.16494976,-7.5482836,0.4279004,-6.536351,0.48441386,-3.521133,-0.66410303,-3.7129047,1.0143391,-1.3543311,0.484961,0.66960466,0.12134109,2.8898292,0.85787094,1.1960093,0.2722712,4.187086643357144
-5.556876,-1.2050806,-13.802275,0.86848223,-10.878504,0.16390584,-8.605818,-0.14931135,-5.908295,-0.23959401,-5.525517,-0.32109416,-5.1425977,-0.16539554,-5.344108,0.22015263,-2.4992287,0.016789893,1.0019355,-0.3239282,4.411733,-0.81400454,6.0420456,-0.41168118,10.936754,0.30348414,13.543141,0.98835737,-13.768236,0.608109,-14.636344,0.27178904,-14.384187,0.75011986,-14.889609,-0.5106232,-13.548338,-0.0073930304,-11.6968775,-0.6875395,-10.347981,0.51554716,-8.839413,0.7173407,-5.4330635,-0.7906722,-5.7068295,0.9711514,-3.3741314,0.89776635,-0.9926325,0.22339565,-1.9767858,0.7643453,-0.7382734,0.20493113,4.154901959985743
-4.9972615,-0.92043525,-14.332837,0.6915344,-12.350147,1.3635366,-9.849432,0.12936889,-7.260062,-0.4844525,-6.9258604,0.016830754,-6.9061575,-0.24351147,-7.2133718,0.14916702,-3.9113271,-0.23339675,0.01355564,-0.5851302,3.9300485,-0.7061797,5.714691,-0.3777672,10.8009,0.3825486,13.390406,0.89471155,-13.603337,0.29708683,-13.620129,0.41334796,-12.474278,0.5128458,-12.436051,-0.34498978,-9.8115425,0.12420858,-7.6566525,-0.56926787,-6.889141,0.53172296,-4.9747996,0.59409016,-0.509785,-0.3981796,1.2108041,-0.10307984,7.1093884,-0.71275604,8.283016,0.6324609,10.222712,0.9862049,10.359648,1.1288648,4.1249387366083
1.4175702,2.158888,-5.4588785,-0.65018946,-2.9348388,0.052448425,-1.9982702,-0.23500483,1.6131966,-0.22678441,3.292022,-0.17162465,5.7307224,0.5347805,5.87327,0.4211061,7.1597667,-0.4228539,8.845567,0.1864799,11.293284,-0.839775,12.356762,-0.6613524,16.760866,-0.55018157,18.760576,1.488038,-19.22136,0.6426073,-19.430252,0.095918626,-19.2074,0.8489583,-19.944246,-0.8296115,-18.687487,0.67182523,-18.201548,-0.10831681,-16.188412,-0.91526735,-12.771496,0.9467146,-8.024703,-1.390238,-8.157919,1.0414375,-7.032868,-0.280376,-2.7208169,0.4815872,-3.3315487,0.7519272,-2.5535989,0.15640531,4.096910013008056
4.45623,2.7063136,-7.4782414,0.38281783,-6.822109,-0.16957687,-5.4727407,-0.0061639035,-2.338778,-0.32489482,-0.8340225,-0.41854188,1.7491736,0.7406474,3.5452926,0.23577072,5.717742,-0.36670357,7.381532,0.30989954,10.067084,-0.8530001,11.636609,-0.6360553,16.37889,-0.51290846,18.705818,1.50384,-19.34736,0.89753103,-19.701633,0.11554175,-19.539923,0.5919884,-20.151012,-1.1014127,-18.693762,0.7362408,-17.665478,-0.014896076,-14.191742,-0.5783953,-10.058229,-0.016387787,-4.7773514,-0.8862386,-3.6094809,1.2944852,0.0030369062,0.28320503,4.356919,-0.005170359,4.6670027,0.56849366,4.0292945,0.73472476,4.070581074285707
1.9556903,1.8014628,-10.111323,0.08780226,-8.472605,-0.26392546,-8.316618,-0.10266091,-6.567566,-0.38505626,-6.4524903,-0.0071125063,-6.6741104,-0.48800048,-6.969967,0.38903046,-4.5578628,-0.27233714,-0.8337677,-0.58897537,3.2958958,-0.57463187,5.410108,-0.4601425,10.844532,0.51125205,13.917555,1.2146066,-14.358148,0.8665894,-14.929227,0.4474245,-14.52669,0.85045165,-14.690167,-0.58957964,-12.993847,0.088361464,-10.391353,-0.56807035,-8.688476,0.5550483,-6.172246,0.7963606,-1.8953108,-0.5096024,0.01205573,-0.2184892,1.6992952,-0.111399285,6.4863143,0.36091995,7.7652216,0.5862994,7.690226,0.65257114,4.045757490560675
-3.8244298,-0.7549035,-14.703445,0.38532177,-11.888448,1.4921067,-9.595108,0.11655606,-7.12136,-0.45427215,-6.4666657,-0.33951026,-5.843976,-0.5825441,-4.876775,0.14160542,-1.2362648,-0.34118897,2.7864466,0.5655373,6.0738554,-0.8922823,8.577816,0.27681142,13.92098,0.4730828,16.764956,1.3813018,-17.614216,0.76485103,-18.370565,0.333591,-18.157118,0.626151,-18.702423,-0.9745345,-16.928295,0.65054697,-14.996355,-1.066645,-10.806385,0.7743911,-7.574453,0.7499464,-2.7390573,-0.76098996,-0.5294328,-0.23541194,1.4567407,-0.058272477,5.874881,0.18473482,6.878652,0.60579747,6.659928,0.5903011,4.022276394711152
-3.6911619,-0.7040659,-15.064977,0.07718075,-12.645708,1.5316474,-10.282218,0.32500392,-7.677011,-0.4739482,-6.6863976,-0.51162255,-5.2341905,-0.6302164,-3.2931995,0.19804256,0.9982048,-0.4446255,4.2595944,0.4209594,7.839513,-0.7224538,10.149759,0.078985535,15.6040945,-0.40588903,18.255098,1.4437428,-19.011528,0.8856978,-19.425098,0.08792567,-19.224483,0.85660094,-19.772854,-0.96248716,-17.972214,0.7622102,-15.915033,-0.960022,-11.005625,0.87034893,-7.151242,0.88966036,-1.8067385,-0.59573585,0.7738151,-0.26964313,7.1177025,-0.7053367,8.346562,0.6108636,10.349651,0.958404,10.81673,0.8371192,4.0
13.128608,7.5116935,17.483847,0.65014684,18.853752,0.267047,18.026733,0.0379089,17.884815,-0.52575356,15.084574,1.2978252,8.023143,-0.6364141,4.23013,0.66979784,3.0212264,0.19488126,-0.47919765,0.6637195,-4.7922306,0.52083933,-10.778728,-0.3088668,-15.910362,1.8357936,-18.599428,-0.49074546,19.730553,-0.31615093,19.92844,-0.2485006,20.049093,-1.0130074,19.561659,0.26976728,19.51137,-1.7239498,18.87026,0.9379406,18.388523,0.76405156,18.821636,-1.3591297,18.035673,2.5473995,20.263985,-1.0326409,18.357098,-2.4270308,16.681358,0.8086877,15.199738,1.7811512,14.024962,0.98793393,4.823908740944319
11.228708,6.842935,16.348166,0.66504514,19.20482,0.301032,18.553501,0.03502382,18.778315,-0.20846102,17.65224,1.1279579,15.655617,-1.3890597,9.515611,0.77466816,7.816584,-0.44714132,7.4733677,-0.034552112,6.003699,0.14900365,1.1373763,0.8313249,-1.3708897,1.3828812,-7.436866,-0.57353026,13.544376,-0.9629869,15.975891,-0.18241076,17.105854,-1.3352168,17.535337,-1.4410698,17.914421,-0.30399698,16.983625,-0.23717967,16.67506,0.06465131,17.782228,-2.4354427,17.156055,1.5945224,17.834293,0.15086421,15.172051,-1.8912814,13.6958885,0.5456914,11.9007,1.2418969,9.493451,1.048081,4.698970004336019
13.960294,7.315977,18.43961,0.6452872,18.338942,-0.4557384,17.278854,0.23328395,17.431519,-0.48290172,15.645208,1.222677,9.808779,-1.0569286,5.804476,0.83912414,5.354104,-0.3175134,4.703025,-0.10238265,2.512447,0.09495169,-2.2785976,0.7176405,-3.6210806,1.5177481,-9.718708,-0.845063,14.879331,-0.6028628,16.673265,-0.022907555,17.470371,-2.0372634,17.861547,-1.3780873,18.257935,-0.14468583,17.258781,0.077073365,17.115067,0.097165756,18.162703,-2.1740823,17.889713,1.8043158,19.422588,-0.76817214,17.4689,-2.0586078,16.304893,0.8006757,15.445528,1.7926357,14.600104,1.2142754,4.6020599913279625
0.44287664,1.4514003,3.0125334,-0.97289747,9.238656,0.41282785,14.035055,-0.24769625,14.901752,-0.08356228,12.480538,1.0735121,7.340782,-0.36681142,4.5480556,0.55632836,4.879949,-0.31468183,4.7558575,0.030482892,3.9529388,0.19432561,0.6860239,0.62658834,-0.11871062,1.0999784,-3.6480377,0.94886446,9.682852,-1.0700864,13.037813,0.14697705,14.620738,-1.0965192,15.159747,-1.3158841,15.553076,-0.3557216,15.272787,0.06283644,15.510305,-0.06391737,16.865406,-2.6846898,16.341543,1.5405566,17.461845,0.03983349,15.629155,-1.8946468,14.947209,0.15008678,14.292085,1.1543195,13.354274,1.3464499,4.522878745280337
-7.3233614,-1.0278559,-8.457684,-1.7543705,-0.3033926,0.6882404,8.537149,-0.6609223,10.368596,-0.4330842,7.1695695,1.428287,3.1867206,0.025940737,0.25714207,0.87783617,0.23134606,-0.06846123,0.034924477,0.026181083,-0.21340217,-0.2869319,-2.464422,0.3651321,-2.090538,0.9334896,-5.0147333,0.53510696,9.521531,-0.8228824,12.280212,0.10570999,13.45116,-1.0997922,13.8868885,-1.17688,14.2352295,-0.19147122,14.073285,-0.12257767,14.432465,0.05473874,15.677626,-2.544111,14.85091,0.68330336,16.096046,-0.07023935,14.552403,-1.6972129,13.981273,0.23728386,13.581683,1.0674021,12.707864,1.403076,4.455931955649724
1.8416257,4.205312,9.915859,1.3161445,15.683781,0.51805365,15.661913,0.22607148,16.050941,-0.42780548,14.410063,0.90673125,9.286199,-0.78213644,5.723867,0.8277337,5.552969,-0.33333936,5.3936768,0.0994063,5.186412,-0.016881147,2.7001045,0.24019793,3.424645,0.05513558,1.5101585,0.17841877,2.443107,-0.4856526,5.942833,-0.56176907,8.662606,-0.88736874,9.138462,-0.38643745,9.454746,-0.6244914,9.332342,-0.30062443,8.858205,-0.079683274,8.944174,-1.1018465,8.616931,0.9128529,11.140925,0.14130855,9.614367,-1.2265538,9.142928,0.11338412,8.065656,1.2507193,5.957501,0.5950214,4.3979400086720375
10.837583,6.1330442,14.954831,0.14596114,15.374513,0.17147765,15.102417,0.04834567,15.418347,-0.050251488,13.583846,0.89093393,8.634453,-0.6110699,5.2302685,0.7610316,5.2900224,-0.32671037,5.2444663,0.105138354,5.253259,-0.10574189,3.5405612,0.20387767,4.758346,0.17950912,3.4556866,-0.015382847,-0.46495202,-0.24849953,3.5111945,0.39096445,6.7916007,-0.6966221,7.6841884,-0.0939577,8.488517,-0.26228815,8.911039,-0.19394493,9.672795,0.39454767,11.57939,-1.4509841,12.0008135,0.629073,14.643534,-0.27259776,14.031796,-1.6022842,14.461471,0.020040764,14.676541,1.3126324,14.054355,1.462912,4.346787486224656
-4.922666,-0.10238468,-3.8469346,-0.6710501,-0.42272472,0.32887173,6.2557273,-0.5073966,8.212034,-0.27568692,4.2309866,0.88829356,1.8298368,-0.44478345,-1.2790095,0.8400154,-1.5199366,0.1138965,-1.2074947,-0.09180679,-0.510915,-0.051766574,-1.3891212,0.34913945,0.24785852,0.804945,-1.2915555,0.63128483,4.0127273,-0.38543978,7.485306,-0.5219219,9.736085,-0.86965,10.024795,-0.64851475,10.343073,-0.047255434,10.686193,0.1323826,11.117629,0.08102554,12.017535,-1.287442,11.135866,0.726272,13.138735,-0.18812738,11.646902,-1.3168985,11.279528,0.15630262,10.822504,1.1116005,9.091573,0.7815277,4.301029995663981
12.274899,6.6420984,15.897108,0.06048429,16.946,0.31418997,15.978451,-0.20062876,15.889212,0.04559083,14.348884,0.8626148,9.830897,-0.8175098,6.5177717,0.6992031,6.364262,-0.38176337,6.7744503,0.17105027,7.203798,-0.40213865,6.2148685,0.022311892,8.425912,0.0027339142,7.884992,0.13041835,-4.895419,0.30887014,-2.0078607,0.6652913,1.7857904,-0.52819246,3.6456509,-0.13095322,4.823842,-0.36875543,4.6428285,-0.045438312,4.963155,0.5722536,7.2085676,-1.1326303,8.627328,0.53566605,11.82232,-0.1892595,10.706384,-1.4042584,10.3296795,0.11560284,9.987541,1.0849627,8.246191,0.6955193,4.259637310505756
9.037321,5.7119727,11.246217,0.3064021,7.871431,-0.21011919,9.736034,-0.28925264,10.409496,-0.3637622,8.2567625,1.1873653,5.0570555,-0.01765278,2.6870317,0.8620744,2.7661386,-0.4446709,3.5512383,-0.050645508,4.6578937,-0.3274262,4.5247197,0.024045696,7.6812415,0.2803637,8.45226,0.36153635,-6.76756,0.19656451,-5.079997,0.43209273,-2.6750693,-0.16397166,-0.77085197,-0.32026264,0.89813584,-0.69000256,1.0930737,-0.09194414,1.2853358,0.5220133,4.3735085,-1.0694774,7.6062393,0.41881582,11.647608,-0.37480268,11.44584,-1.4907123,12.133299,0.19167803,12.348741,1.0200877,11.590999,1.00603,4.221848749616356
0.28593886,2.6181328,4.134845,-0.26562762,7.5907216,0.21129785,9.629215,0.11478222,10.064665,-0.31730083,7.7282166,1.1426462,5.3736176,0.11837966,3.3691626,0.64358,3.948429,-0.3603759,4.2837453,-0.013146068,5.2489705,-0.44943625,4.9368052,-0.026753878,7.928075,0.14270972,8.264977,0.20873211,-6.037801,0.17762989,-3.9019644,0.4326822,-0.6735832,-0.4201464,1.9273994,-0.31568342,4.030259,-0.7045833,4.7848587,0.2571446,7.26214,0.84589356,11.406137,-1.8159069,13.319072,1.2627727,16.631304,-0.2156903,16.00196,-1.6297266,15.849234,0.20917058,15.671533,1.2845781,15.244848,1.0976745,4.187086643357144
-5.4741645,-0.9140285,-9.15754,-1.1892431,-4.7131653,-0.3505381,-0.6895842,-0.7618593,3.5298278,-0.03616106,2.7182977,0.22628038,2.0494022,0.20092078,0.8040952,0.6460627,1.6431129,-0.26160905,2.898744,0.18306042,4.333942,-0.3573484,4.5009975,-0.19411273,8.128282,0.4277225,8.978688,0.4493175,-7.7598386,0.2340826,-6.5681114,0.5014688,-4.5014715,0.012391553,-2.4806893,-0.34078184,-0.3659146,-0.4204725,-0.09328113,0.09864624,-0.26825035,0.45801628,2.1786983,-0.63300765,4.9172893,-0.104493834,9.578655,-0.04188453,8.42276,-0.574872,8.28511,0.24824856,7.9069567,0.9389431,6.659928,0.5903011,4.154901959985743
7.0973887,5.0137467,9.760054,0.24200961,8.848465,-0.44529295,9.698557,0.16451043,9.72568,-0.23200136,7.1936126,1.1259623,4.7049026,0.03741709,2.5961616,0.6721037,2.371076,-0.22668247,2.909998,0.0031032036,4.183587,-0.31907108,4.470988,-0.38561118,8.250519,0.6248418,9.066707,0.43814522,-7.980847,0.23368452,-5.1322684,0.7293735,-2.302719,-0.23515037,-0.27952972,-0.27528027,1.494224,-0.5415053,1.810934,0.08292493,2.798551,0.5342782,6.515303,-1.47945,9.714203,0.617011,13.865108,-0.3808706,13.917097,-1.583687,14.497556,-0.015034572,15.142489,1.2261106,15.06475,1.5221446,4.1249387366083
-4.3623137,-0.77994794,-8.083782,-0.4135334,-5.2945347,-0.23038937,-3.392387,-0.0036074808,-0.6805923,-0.23224556,-1.0705026,0.10814884,-2.3099139,0.100273564,-4.890911,0.78998786,-3.8377843,0.11041754,-1.4753152,-0.42202574,1.4203843,-0.11038108,3.0385008,-0.34129047,7.457527,0.6329554,9.257739,0.7384388,-8.842102,0.52363527,-7.9036946,0.52546895,-6.252244,0.1545344,-3.554102,-0.5800896,-0.7543437,-0.349558,0.60571307,0.2363108,2.4662895,0.79538286,7.5283475,-1.9241242,11.563071,1.0327883,15.998779,-0.37562826,16.002958,-1.52011,15.991192,0.71807337,16.073807,1.8195186,15.885855,1.5235234,4.096910013008056
9.377013,5.649728,7.225171,-0.5908785,3.1848817,-0.34623703,5.1817536,-0.08652839,5.0086217,0.06641008,2.9914563,0.33215594,2.3946579,0.18391766,1.2310907,0.7643424,2.0658226,-0.46901983,3.4945054,0.2174364,5.2332635,-0.7000433,5.9789953,-0.19740394,10.143787,0.30383483,11.425493,0.6613565,-10.262526,0.62269956,-8.362609,0.72410935,-5.8132143,-0.053288754,-1.9665332,-0.67346823,1.747844,-0.9261599,4.121297,0.4729613,9.066436,1.3160776,15.207577,-1.377261,17.295023,0.9238392,20.05241,-0.5566518,18.904108,-2.074857,17.987692,0.35143152,17.606108,1.624254,17.20432,1.1074305,4.070581074285707
-5.0064654,-2.0903325,-8.8264475,-0.50938666,-6.0639954,-0.26495785,-3.9140382,-0.057260033,-0.49699217,-0.4271321,-0.19783989,-0.097530425,-0.055570614,-0.05899515,-0.7398416,0.63453066,1.1216146,-0.2234959,3.3905852,0.32237923,5.6186295,-0.7349416,6.7996182,-0.27565956,11.516303,0.40468538,13.735162,0.8799064,-13.207107,0.5876085,-12.565651,0.53888375,-9.904215,0.022569139,-7.288609,-0.85589236,-2.4716413,-0.14687572,-0.2699159,-0.062130604,1.929783,0.8032933,7.968029,-1.9917628,12.3798065,0.97536135,16.946815,-0.5002177,16.86432,-1.5742675,16.61671,0.3279209,16.51391,1.6427836,16.262232,1.4112649,4.045757490560675
3.6339443,4.040912,0.5666502,-0.10193871,-1.3387976,-0.31023917,-0.22152553,-0.47739357,2.3003383,-0.0077352696,1.9603521,0.04113989,2.1680307,0.3998121,1.6407926,0.66294146,2.9349928,-0.5748788,4.3934245,0.19973296,6.5864344,-0.706749,7.988731,0.2301109,12.656322,0.2563927,14.781157,1.1522356,-14.530812,0.72572744,-13.665429,0.676929,-10.934131,0.1354236,-7.924906,-0.8266776,-2.6354792,-0.028949674,0.18869045,0.33420303,3.6939225,1.327004,12.429279,-2.1062903,16.52014,0.54139906,19.873976,-0.2910978,18.907787,-1.9991516,18.03802,0.2681769,17.738428,1.573962,17.35218,1.015755,4.022276394711152
-2.4888792,0.69655776,-1.1321611,-0.4561942,-1.659504,-0.21994662,-1.6260614,-0.084951535,-0.91826725,0.18114293,-2.4544482,-0.24349657,-4.889408,0.3678351,-8.148189,0.87697786,-8.136219,0.59502083,-6.9381437,-0.29714864,-4.736739,-0.35022852,-4.3584175,0.14353538,-0.86562985,0.63834244,-1.14292,0.34716094,2.5220983,-0.151522,5.2258906,-0.23328768,7.637887,-0.8277819,8.250026,-0.3390687,9.313119,-0.056311443,10.792898,0.40802574,12.770744,0.5434416,15.598409,-1.971263,15.869653,1.295588,17.81752,-0.08293511,16.221243,-2.226254,15.32169,0.24751998,14.328178,1.7227141,13.211533,1.3959218,4.0
0.0583936,-5.3553004,3.1084213,0.64112943,0.053709447,-1.5085883,-3.849498,0.3219833,-3.6546109,-0.110581756,-5.189202,-0.327952,-5.6115284,0.4486791,-6.9107566,0.5847016,-6.9435687,0.37005135,-7.5502644,0.07631945,-7.048816,-0.16189401,-6.722853,0.059884302,-1.1179507,0.11683704,3.9214327,0.9823967,-8.320515,1.319539,-13.412198,-0.46487188,-16.595184,0.0651072,-20.250528,-0.17294233,-20.725681,0.19750145,-22.01356,-0.52508706,-24.113241,-0.75260925,-24.007772,0.9241474,-20.039328,-2.195318,-20.191515,1.7327328,-20.68236,0.2092938,-18.858644,-0.034307975,-19.653276,0.8189905,-18.743107,0.20486562,3.9208187539523753
